timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp (Base),Secondary Timestamp (Remainder)
671221.038,-5.859,-710.449,-9.277,4.883,671221.062,-0.028
671221.042,11.230,-323.242,-12.695,3.418,671221.062,-0.025
671221.046,49.805,-592.285,-11.230,22.949,671221.062,-0.021
671221.050,57.617,-880.371,-10.254,25.391,671221.062,-0.017
671221.054,28.809,-431.641,-20.508,7.812,671221.062,-0.013
671221.058,21.973,-270.996,-19.043,10.254,671221.062,-0.009
671221.061,62.500,-140.137,-8.301,24.902,671221.062,-0.012
671221.065,69.824,-408.203,-9.766,33.203,671221.062,-0.008
671221.069,32.227,-590.332,-16.602,11.230,671221.062,-0.004
671221.073,1.465,-523.438,-17.090,0.977,671221.062,-0.000
671221.077,8.301,-524.902,-15.137,20.508,671221.062,0.004
671221.081,21.484,-451.660,-18.555,27.344,671221.062,0.008
671221.085,-8.789,-763.672,-17.578,18.555,671221.062,0.012
671221.089,-47.363,-823.242,-21.484,5.859,671221.062,0.016
671221.093,-33.203,-340.332,-28.320,-0.977,671221.062,0.019
671221.097,13.184,-98.633,-23.926,18.066,671221.062,0.023
671221.101,12.207,-168.457,-30.273,17.090,671221.062,0.027
671221.104,-20.508,-494.629,-31.250,3.906,671221.062,0.031
671221.108,-24.414,-761.719,-21.484,8.789,671221.125,-0.014
671221.112,31.250,-316.406,-16.602,19.043,671221.125,-0.010
671221.116,54.199,-221.680,-11.230,30.273,671221.125,-0.006
671221.120,8.301,-457.031,-16.602,18.555,671221.125,-0.003
671221.124,-9.766,-427.246,-24.902,7.812,671221.125,0.001
671221.128,18.555,-700.195,-23.926,20.508,671221.125,0.005
671221.132,44.434,-657.715,-19.043,24.414,671221.125,0.009
671221.136,25.879,-341.797,-21.973,7.812,671221.125,0.013
671221.140,20.020,-329.590,-23.438,4.883,671221.125,0.017
671221.144,55.664,-339.844,-20.508,18.555,671221.125,0.021
671221.147,81.543,-673.340,-22.461,28.320,671221.125,0.025
671221.151,63.965,-625.977,-30.273,11.719,671221.125,0.029
671221.155,27.344,-321.289,-26.367,-1.465,671221.125,0.025
671221.159,29.785,-284.668,-15.625,17.578,671221.125,0.029
671221.163,54.688,-371.094,-15.137,25.879,671221.188,-0.029
671221.167,45.898,-778.320,-13.184,25.879,671221.188,-0.025
671221.171,1.953,-756.836,-12.207,19.531,671221.188,-0.022
671221.175,-2.930,-632.324,-14.648,14.160,671221.188,-0.018
671221.179,47.852,-561.523,-16.113,25.391,671221.188,-0.014
671221.183,65.918,-177.246,-19.531,21.484,671221.188,-0.010
671221.186,20.996,-591.797,-15.137,24.414,671221.188,-0.006
671221.190,3.418,-843.750,-14.648,20.020,671221.188,-0.002
671221.194,43.457,-226.074,-16.602,6.836,671221.188,0.002
671221.198,69.824,-165.039,-18.555,14.648,671221.188,0.006
671221.202,54.199,-270.996,-18.066,4.395,671221.188,0.003
671221.206,29.297,-497.559,-13.184,0.977,671221.188,0.007
671221.210,47.852,-432.617,-13.672,6.836,671221.188,0.011
671221.214,85.449,-81.543,-17.090,15.137,671221.188,0.015
671221.218,71.777,-213.867,-18.555,14.648,671221.188,0.019
671221.222,35.645,-528.320,-16.602,6.348,671221.188,0.023
671221.226,40.039,-848.633,-16.602,19.043,671221.188,0.026
671221.229,88.379,-848.633,-17.090,29.785,671221.188,0.030
671221.233,108.887,-368.164,-20.020,11.719,671221.250,-0.028
671221.237,54.199,-262.207,-22.461,3.418,671221.250,-0.024
671221.241,23.926,-228.516,-20.996,10.742,671221.250,-0.020
671221.245,39.551,-334.473,-20.996,29.297,671221.250,-0.017
671221.249,30.762,-466.309,-18.066,24.902,671221.250,0.001
671221.253,-21.973,-252.930,-16.602,2.441,671221.250,0.005
671221.257,-47.363,-278.320,-12.207,5.859,671221.250,0.009
671221.261,-21.484,-457.031,-11.230,13.184,671221.250,0.013
671221.265,-11.230,-671.387,-17.090,15.625,671221.250,0.017
671221.269,-29.785,-866.211,-15.137,14.648,671221.250,0.021
671221.272,-46.387,-666.504,-16.113,-0.488,671221.250,0.025
671221.276,-25.391,-225.586,-17.090,3.418,671221.250,0.028
671221.280,13.184,-239.746,-13.184,23.926,671221.312,-0.030
671221.284,-7.324,-575.684,-11.230,17.090,671221.312,-0.026
671221.288,-56.152,-678.711,-16.602,0.000,671221.312,-0.022
671221.292,-47.852,-284.180,-12.695,4.395,671221.312,-0.018
671221.296,-3.906,-62.988,0.000,20.996,671221.312,-0.022
671221.300,-1.953,-140.137,-5.371,14.160,671221.312,-0.018
671221.304,-41.504,-221.680,-11.230,2.930,671221.312,-0.014
671221.308,-44.922,-491.699,-8.301,10.254,671221.312,-0.010
671221.311,-1.953,-355.957,-9.766,12.695,671221.312,-0.006
671221.315,16.113,-496.582,-12.207,16.113,671221.312,-0.003
671221.319,-3.906,-670.410,-18.066,5.371,671221.312,0.001
671221.323,-14.160,-266.113,-15.137,-0.488,671221.312,0.005
671221.327,-3.418,-667.480,-11.230,31.250,671221.312,0.009
671221.331,22.949,-820.312,-25.391,34.668,671221.312,0.013
671221.335,24.414,-268.555,-28.320,3.418,671221.312,0.017
671221.339,-8.301,-397.949,-24.902,-3.906,671221.312,0.021
671221.343,-2.930,-452.637,-23.926,4.883,671221.375,-0.025
671221.347,38.574,-409.180,-19.043,18.066,671221.375,-0.021
671221.351,41.016,-341.797,-14.648,15.137,671221.375,-0.017
671221.354,0.977,-464.355,-13.184,4.395,671221.375,-0.013
671221.358,0.977,-597.656,-15.137,7.812,671221.375,-0.009
671221.362,45.898,-417.969,-14.648,21.973,671221.375,-0.005
671221.366,36.133,-784.668,-12.207,37.598,671221.375,-0.001
671221.370,-15.137,-853.027,-11.719,25.879,671221.375,0.003
671221.374,-22.461,-349.121,-11.719,18.555,671221.375,0.007
671221.378,17.090,-130.371,-16.602,34.180,671221.375,0.010
671221.382,33.691,-27.832,-13.184,30.762,671221.375,0.014
671221.386,-6.836,-319.336,-6.348,18.066,671221.375,0.018
671221.390,-37.598,-421.875,-10.254,8.789,671221.375,0.016
671221.394,-19.531,-69.824,-7.324,18.555,671221.375,0.020
671221.397,2.441,-230.469,-6.836,29.785,671221.375,0.023
671221.401,-12.207,-362.793,-7.324,15.625,671221.375,0.027
671221.405,-49.805,-401.855,-9.766,7.324,671221.438,-0.031
671221.409,-47.363,-665.527,-8.301,20.020,671221.438,-0.027
671221.413,-0.488,-436.035,-10.254,20.020,671221.438,-0.023
671221.417,3.418,-218.750,-20.996,9.766,671221.438,-0.019
671221.421,-22.461,-212.891,-13.672,2.930,671221.438,-0.016
671221.425,-20.996,-338.379,-5.859,12.695,671221.438,-0.012
671221.429,17.578,-768.066,-10.742,29.785,671221.438,-0.008
671221.433,36.133,-531.250,-14.160,14.648,671221.438,-0.004
671221.436,0.977,-257.324,-16.113,2.441,671221.438,-0.007
671221.440,-25.391,-195.801,-15.625,9.766,671221.438,-0.003
671221.444,-5.859,-212.402,-13.184,27.832,671221.438,0.001
671221.448,1.953,-566.895,-14.648,39.551,671221.438,0.005
671221.452,-36.133,-523.926,-18.066,24.902,671221.438,0.008
671221.456,-72.266,-579.590,-20.996,21.973,671221.438,0.012
671221.460,-64.941,-634.277,-26.855,25.879,671221.438,0.016
671221.464,-19.043,-466.797,-28.809,24.414,671221.438,0.020
671221.468,-4.883,-799.805,-28.320,34.180,671221.438,0.024
671221.472,-30.273,-823.242,-25.391,20.020,671221.438,0.028
671221.476,-15.137,-261.719,-23.438,2.930,671221.500,-0.031
671221.479,35.156,-20.508,-29.785,13.672,671221.500,-0.027
671221.483,49.805,-109.375,-31.738,20.508,671221.500,-0.009
671221.487,20.508,-415.039,-31.738,14.648,671221.500,-0.005
671221.491,17.090,-355.469,-27.832,10.742,671221.500,-0.002
671221.495,58.594,-149.902,-22.461,20.508,671221.500,0.002
671221.499,70.801,-107.910,-21.973,25.391,671221.500,0.006
671221.503,17.578,-380.859,-26.855,20.996,671221.500,0.010
671221.507,-26.367,-883.789,-29.785,33.203,671221.500,0.014
671221.511,-16.113,-754.883,-26.855,32.227,671221.500,0.018
671221.515,-1.465,-400.391,-19.043,21.484,671221.500,0.022
671221.519,-25.391,-455.566,-13.184,21.973,671221.500,0.026
671221.522,-43.457,-279.297,-15.137,6.348,671221.500,0.030
671221.526,-12.207,-416.016,-19.043,16.602,671221.562,-0.029
671221.530,43.945,-367.676,-17.578,29.297,671221.500,0.031
671221.534,46.875,-167.969,-23.926,13.184,671221.562,-0.028
671221.538,11.719,-329.102,-25.879,-3.418,671221.562,-0.024
671221.542,10.742,-554.688,-23.438,8.301,671221.562,-0.020
671221.546,45.898,-720.215,-24.414,28.809,671221.562,-0.016
671221.550,43.457,-794.922,-23.438,25.879,671221.562,-0.012
671221.554,-11.719,-645.996,-26.367,6.348,671221.562,-0.008
671221.558,-39.551,-363.281,-28.320,0.000,671221.562,-0.004
671221.561,-1.465,-67.871,-33.691,5.859,671221.562,-0.000
671221.565,16.113,-360.352,-24.902,14.648,671221.562,0.003
671221.569,-18.555,-875.488,-15.625,12.207,671221.562,0.007
671221.573,-30.273,-665.527,-21.973,1.465,671221.562,0.011
671221.577,5.859,-444.336,-20.996,14.160,671221.562,0.008
671221.581,50.293,-122.559,-23.926,17.578,671221.562,0.012
671221.585,43.457,-356.445,-25.879,15.137,671221.562,0.016
671221.589,11.719,-638.672,-27.344,5.371,671221.562,0.020
671221.593,30.762,-327.148,-25.391,8.789,671221.562,0.024
671221.597,67.383,-471.680,-22.461,24.902,671221.562,0.027
671221.601,53.711,-506.348,-25.391,7.324,671221.625,-0.031
671221.604,3.418,-378.906,-22.461,-3.906,671221.625,-0.027
671221.608,-18.555,-812.012,-23.926,17.578,671221.625,-0.023
671221.612,12.695,-583.984,-28.809,15.625,671221.625,-0.019
671221.616,21.973,-157.715,-26.367,9.766,671221.625,-0.016
671221.620,-7.812,-193.359,-21.973,6.836,671221.625,-0.012
671221.624,-11.230,-306.152,-19.531,4.883,671221.625,0.006
671221.628,30.273,-436.523,-15.625,21.973,671221.625,0.009
671221.632,58.594,-377.930,-16.602,26.855,671221.625,0.013
671221.636,37.598,-571.777,-22.949,12.695,671221.625,0.017
671221.640,19.531,-716.797,-22.461,6.348,671221.625,0.021
671221.644,40.527,-690.918,-20.508,5.371,671221.625,0.025
671221.647,56.152,-756.836,-20.508,0.488,671221.625,0.029
671221.651,38.574,-513.184,-27.344,-5.371,671221.688,-0.030
671221.655,6.836,-243.652,-25.879,-3.418,671221.688,-0.026
671221.659,5.859,-213.379,-14.648,12.695,671221.688,-0.022
671221.663,40.039,-153.809,-13.672,21.973,671221.688,-0.018
671221.667,44.434,-564.941,-14.648,20.020,671221.688,-0.014
671221.671,16.602,-662.598,-14.648,12.695,671221.688,-0.017
671221.675,24.414,-310.059,-18.066,20.508,671221.688,-0.013
671221.679,77.637,-222.656,-18.066,35.156,671221.688,-0.009
671221.683,94.727,-179.199,-18.066,26.855,671221.688,-0.005
671221.686,60.547,-630.859,-18.066,23.926,671221.688,-0.002
671221.690,40.039,-939.941,-15.137,24.414,671221.688,0.002
671221.694,54.199,-708.496,-17.578,19.043,671221.688,0.006
671221.698,72.754,-487.793,-20.020,24.902,671221.688,0.010
671221.702,51.270,-214.355,-19.043,11.719,671221.688,0.014
671221.706,-6.348,-636.230,-14.648,7.812,671221.688,0.018
671221.710,-7.812,-831.055,-14.160,22.461,671221.688,0.022
671221.714,28.809,-283.203,-17.578,18.555,671221.688,0.026
671221.718,14.648,-252.441,-15.137,10.742,671221.688,0.023
671221.722,-28.809,-227.539,-17.578,-0.488,671221.688,0.027
671221.726,-32.227,-446.289,-20.996,6.348,671221.688,0.031
671221.729,8.301,-795.898,-25.391,9.766,671221.750,-0.028
671221.733,13.672,-557.617,-25.391,0.488,671221.750,-0.024
671221.737,-29.785,-696.289,-22.949,-5.371,671221.750,-0.020
671221.741,-37.109,-622.070,-27.344,-14.648,671221.750,-0.016
671221.745,2.441,-468.262,-28.320,1.465,671221.750,-0.012
671221.749,7.812,-926.270,-31.738,17.578,671221.750,-0.008
671221.753,-19.043,-781.738,-28.320,-7.324,671221.750,-0.004
671221.757,-29.297,-373.047,-20.020,-12.695,671221.750,-0.001
671221.761,-6.348,-120.117,-19.043,1.465,671221.750,0.003
671221.765,10.254,-219.727,-15.625,10.254,671221.750,0.020
671221.769,-6.836,-495.117,-14.160,5.371,671221.750,0.024
671221.772,-17.090,-348.633,-21.973,-5.859,671221.750,0.028
671221.776,9.766,-237.305,-23.926,6.836,671221.812,-0.030
671221.780,64.453,-182.617,-23.926,20.020,671221.812,-0.026
671221.784,68.359,-452.148,-22.949,22.949,671221.812,-0.023
671221.788,30.273,-916.992,-17.090,26.367,671221.812,-0.019
671221.792,38.086,-603.027,-16.113,16.113,671221.812,-0.015
671221.796,85.449,-147.461,-24.902,18.066,671221.812,-0.011
671221.800,86.914,-131.348,-24.414,23.926,671221.812,-0.007
671221.804,28.809,-267.578,-19.043,19.043,671221.812,-0.003
671221.808,6.836,-653.809,-18.066,24.902,671221.812,0.001
671221.811,48.828,-545.410,-18.066,31.250,671221.812,-0.002
671221.815,74.219,-174.316,-22.461,25.879,671221.812,0.002
671221.819,50.293,-210.938,-19.531,12.695,671221.812,0.006
671221.823,22.461,-539.551,-18.066,13.184,671221.812,0.010
671221.827,38.086,-750.000,-22.461,20.996,671221.812,0.014
671221.831,60.547,-690.918,-20.508,25.391,671221.812,0.018
671221.835,36.133,-606.934,-17.090,21.484,671221.812,0.022
671221.839,-13.672,-395.020,-23.438,10.254,671221.812,0.026
671221.843,-27.832,-164.062,-31.738,5.371,671221.812,0.030
671221.847,-16.113,-605.957,-20.020,35.645,671221.875,-0.029
671221.851,-29.297,-857.422,-17.090,29.297,671221.875,-0.025
671221.854,-58.594,-381.836,-24.902,-3.906,671221.875,-0.021
671221.858,-59.570,-261.230,-17.090,4.883,671221.875,-0.025
671221.862,-18.066,-171.387,-20.508,11.230,671221.875,-0.021
671221.866,-3.418,-488.281,-28.809,14.160,671221.875,-0.017
671221.870,-34.668,-654.297,-29.297,-7.812,671221.875,-0.013
671221.874,-41.016,-360.840,-24.414,-20.508,671221.875,-0.009
671221.878,-0.488,-551.270,-22.461,-0.488,671221.875,-0.005
671221.882,21.973,-487.793,-23.438,-6.836,671221.875,-0.001
671221.886,-10.254,-590.820,-29.785,-13.672,671221.875,0.003
671221.890,-33.203,-880.859,-30.762,-10.254,671221.875,0.007
671221.894,-0.977,-392.090,-34.668,-17.578,671221.875,0.011
671221.897,35.156,-186.035,-32.715,-1.953,671221.875,0.015
671221.901,39.551,-164.551,-12.207,10.254,671221.875,0.018
671221.905,15.137,-461.914,-12.695,15.625,671221.938,-0.027
671221.909,27.344,-593.262,-16.602,18.555,671221.938,-0.023
671221.913,74.219,-149.902,-9.277,21.973,671221.938,-0.019
671221.917,70.312,-366.699,-13.672,19.043,671221.938,-0.015
671221.921,21.484,-650.391,-23.438,8.301,671221.938,-0.012
671221.925,6.836,-712.402,-27.344,17.578,671221.938,-0.008
671221.929,37.598,-948.242,-24.902,42.969,671221.938,-0.004
671221.933,36.133,-651.855,-25.879,33.203,671221.938,0.000
671221.936,-23.438,-271.973,-32.715,-1.465,671221.938,0.004
671221.940,-65.918,-181.152,-35.645,-1.953,671221.938,0.008
671221.944,-60.547,-304.688,-42.480,14.160,671221.938,0.012
671221.948,-45.410,-501.465,-40.039,14.160,671221.938,0.016
671221.952,-57.617,-337.891,-30.273,2.441,671221.938,0.013
671221.956,-74.219,-240.723,-28.809,-3.906,671221.938,0.017
671221.960,-33.691,-283.691,-25.879,7.812,671221.938,0.021
671221.964,20.020,-497.559,-27.832,15.625,671221.938,0.025
671221.968,8.301,-661.621,-31.738,2.441,671221.938,0.028
671221.972,-30.273,-761.230,-28.320,-5.859,671222.000,-0.030
671221.976,-23.438,-630.859,-28.809,-0.977,671222.000,-0.026
671221.979,10.742,-267.578,-27.344,9.277,671222.000,-0.022
671221.983,9.766,-302.246,-29.297,6.348,671222.000,-0.018
671221.987,-36.133,-829.102,-31.250,6.836,671222.000,-0.014
671221.991,-44.434,-787.109,-25.879,13.184,671222.000,-0.011
671221.995,3.418,-217.773,-24.902,13.184,671222.000,-0.007
671221.999,20.508,-133.301,-26.855,10.254,671222.000,-0.009
671222.003,-2.930,-274.414,-27.832,-5.371,671222.000,-0.005
671222.007,-14.160,-542.969,-25.879,-7.812,671222.000,-0.001
671222.011,24.414,-641.113,-21.973,12.207,671222.000,0.002
671222.015,57.617,-453.125,-20.508,24.414,671222.000,0.006
671222.019,27.832,-619.629,-21.484,20.996,671222.000,0.010
671222.022,-10.742,-674.805,-22.949,13.672,671222.000,0.014
671222.026,-2.930,-669.922,-17.090,23.926,671222.000,0.018
671222.030,23.438,-591.797,-13.672,32.715,671222.000,0.022
671222.034,16.602,-205.566,-16.602,27.832,671222.000,0.026
671222.038,-18.555,-250.488,-18.066,24.414,671222.000,0.030
671222.042,-32.227,-278.320,-19.531,18.555,671222.062,-0.029
671222.046,-9.766,-642.090,-13.184,39.062,671222.062,-0.012
671222.050,0.000,-835.449,-16.113,36.621,671222.062,-0.008
671222.054,-22.949,-404.297,-24.902,4.883,671222.062,-0.004
671222.058,-28.809,-245.117,-16.113,6.836,671222.062,-0.000
671222.061,8.789,-179.199,-15.625,12.695,671222.062,0.003
671222.065,15.137,-559.570,-13.672,22.461,671222.062,0.007
671222.069,-17.090,-941.406,-11.719,13.184,671222.062,0.011
671222.073,-40.527,-516.113,-23.926,-17.090,671222.062,0.015
671222.077,-37.598,-210.449,-27.832,-4.883,671222.062,0.019
671222.081,-3.906,-116.211,-23.926,14.648,671222.062,0.023
671222.085,-13.672,-375.000,-20.996,8.789,671222.062,0.027
671222.089,-45.410,-634.277,-20.996,2.441,671222.062,0.031
671222.093,-22.461,-239.258,-21.484,10.742,671222.062,0.028
671222.097,21.973,-86.426,-21.973,19.043,671222.125,-0.031
671222.101,20.020,-221.191,-25.391,8.301,671222.125,-0.027
671222.104,-14.160,-579.590,-23.438,8.789,671222.125,-0.023
671222.108,-3.906,-803.223,-17.578,20.996,671222.125,-0.019
671222.112,40.527,-666.992,-18.555,30.273,671222.125,-0.015
671222.116,52.246,-483.398,-17.578,27.832,671222.125,-0.011
671222.120,19.043,-335.449,-10.742,12.695,671222.125,-0.007
671222.124,3.906,-338.867,-10.742,17.578,671222.125,-0.003
671222.128,22.461,-753.906,-15.137,49.316,671222.125,0.001
671222.132,34.668,-669.922,-18.066,50.781,671222.125,0.005
671222.136,-2.930,-276.855,-20.996,27.344,671222.125,0.008
671222.140,-50.781,-275.879,-18.555,20.508,671222.125,0.006
671222.144,-38.086,-209.473,-17.090,27.832,671222.125,0.010
671222.147,5.859,-360.352,-23.926,32.715,671222.125,0.014
671222.151,6.836,-284.180,-29.785,14.160,671222.125,0.017
671222.155,-18.555,-263.184,-28.809,10.742,671222.125,0.021
671222.159,-17.090,-544.434,-18.555,26.367,671222.125,0.025
671222.163,22.461,-511.230,-19.531,33.203,671222.125,0.029
671222.167,28.320,-727.051,-25.879,36.621,671222.188,-0.029
671222.171,-4.883,-881.348,-23.926,15.625,671222.188,-0.026
671222.175,4.395,-470.703,-24.902,-0.977,671222.188,-0.022
671222.179,45.410,-199.707,-23.438,15.625,671222.188,-0.018
671222.183,51.758,-104.004,-17.578,22.949,671222.188,-0.014
671222.186,-1.953,-449.707,-13.184,16.113,671222.188,0.003
671222.190,-54.199,-495.117,-14.648,1.953,671222.188,0.007
671222.194,-43.945,-162.109,-14.160,13.184,671222.188,0.011
671222.198,-31.738,-375.000,-15.625,25.879,671222.188,0.015
671222.202,-58.594,-610.352,-25.879,7.324,671222.188,0.019
671222.206,-88.867,-866.211,-27.832,5.859,671222.188,0.023
671222.210,-64.941,-795.410,-22.949,5.371,671222.188,0.027
671222.214,-1.465,-187.012,-30.762,-8.301,671222.188,0.031
671222.218,16.113,-163.574,-33.691,-9.766,671222.250,-0.028
671222.222,1.465,-488.281,-33.691,-11.719,671222.250,-0.024
671222.226,11.230,-749.512,-35.645,-6.836,671222.250,-0.020
671222.229,49.805,-555.176,-36.621,0.977,671222.250,-0.016
671222.233,48.828,-168.945,-37.598,-2.441,671222.250,-0.020
671222.237,-5.371,-280.273,-34.668,-8.789,671222.250,-0.016
671222.241,-31.738,-208.008,-33.203,-3.906,671222.250,-0.012
671222.245,-5.371,-288.086,-26.855,14.648,671222.250,-0.008
671222.249,16.602,-474.609,-20.996,22.461,671222.250,-0.004
671222.253,1.953,-566.895,-24.902,10.254,671222.250,-0.000
671222.257,-2.441,-698.242,-29.785,2.441,671222.250,0.004
671222.261,35.156,-326.660,-31.250,1.465,671222.250,0.008
671222.265,68.848,-276.855,-30.273,7.324,671222.250,0.012
671222.269,66.406,-795.898,-24.414,19.043,671222.250,0.015
671222.272,61.523,-549.316,-19.043,9.766,671222.250,0.019
671222.276,74.219,-254.395,-23.438,10.742,671222.250,0.023
671222.280,101.074,-373.535,-27.832,21.484,671222.250,0.021
671222.284,93.750,-396.484,-27.832,9.766,671222.250,0.025
671222.288,41.992,-535.156,-22.461,0.488,671222.250,0.028
671222.292,22.949,-583.008,-15.625,11.230,671222.312,-0.030
671222.296,58.105,-497.559,-12.695,28.320,671222.312,-0.026
671222.300,69.336,-549.316,-9.766,35.645,671222.312,-0.022
671222.304,39.551,-683.105,-9.766,24.902,671222.312,-0.018
671222.308,26.855,-872.070,-10.742,26.855,671222.312,-0.014
671222.311,66.895,-687.012,-14.648,34.668,671222.312,-0.011
671222.315,90.820,-218.750,-20.020,20.508,671222.312,-0.007
671222.319,66.406,-214.844,-18.555,8.789,671222.312,-0.003
671222.323,55.664,-270.508,-13.672,10.742,671222.312,0.001
671222.327,70.801,-419.922,-12.695,26.367,671222.375,-0.025
671222.331,85.449,-288.574,-11.230,36.621,671222.375,-0.021
671222.335,61.523,-224.609,-14.648,34.180,671222.375,-0.017
671222.339,26.367,-508.789,-14.648,25.879,671222.375,-0.013
671222.343,25.391,-415.039,-9.766,28.320,671222.375,-0.009
671222.347,52.246,-664.062,-10.742,46.387,671222.375,-0.005
671222.351,51.270,-783.203,-10.742,38.086,671222.375,-0.001
671222.354,16.113,-416.504,-14.160,10.742,671222.375,0.003
671222.358,13.672,-331.543,-14.648,10.254,671222.375,0.007
671222.362,66.895,-195.312,-9.766,23.438,671222.375,0.011
671222.366,81.055,-565.430,-13.184,24.414,671222.375,0.014
671222.370,45.410,-747.070,-18.555,7.324,671222.375,0.018
671222.374,33.691,-402.344,-17.578,-0.977,671222.375,-0.005
671222.378,50.781,-239.258,-21.484,4.883,671222.375,-0.001
671222.382,53.223,-167.969,-22.461,2.930,671222.375,0.003
671222.386,20.996,-693.848,-18.555,6.348,671222.375,0.007
671222.390,-5.371,-870.117,-20.996,1.465,671222.375,0.011
671222.394,6.348,-583.496,-26.855,-1.465,671222.375,0.015
671222.397,35.156,-667.969,-32.715,14.160,671222.375,0.019
671222.401,26.855,-575.195,-34.668,0.977,671222.375,0.023
671222.405,-8.301,-625.000,-28.320,-9.277,671222.375,0.027
671222.409,-2.930,-745.605,-24.902,5.371,671222.375,0.031
671222.413,51.270,-231.934,-23.438,13.672,671222.438,-0.028
671222.417,58.105,-141.602,-23.926,9.277,671222.438,-0.024
671222.421,23.438,-290.527,-35.156,-12.207,671222.438,-0.026
671222.425,16.602,-458.984,-29.785,-10.742,671222.438,-0.023
671222.429,45.410,-837.891,-20.996,20.020,671222.438,-0.019
671222.433,64.941,-541.992,-22.949,17.578,671222.438,-0.015
671222.437,28.320,-299.316,-23.438,1.953,671222.438,-0.011
671222.440,1.465,-599.121,-31.250,5.859,671222.438,-0.007
671222.444,24.902,-701.172,-34.180,20.508,671222.438,-0.003
671222.448,53.711,-615.723,-27.344,25.879,671222.438,0.001
671222.452,43.945,-470.215,-21.484,15.137,671222.438,0.005
671222.456,22.461,-617.188,-17.090,18.555,671222.438,0.009
671222.460,35.645,-470.703,-17.578,22.461,671222.438,0.013
671222.464,66.895,-241.699,-20.020,20.508,671222.438,0.017
671222.468,57.129,-684.570,-25.391,27.344,671222.500,-0.030
671222.472,30.273,-699.219,-28.809,19.043,671222.500,-0.026
671222.476,34.180,-294.922,-21.973,15.625,671222.500,-0.022
671222.479,62.012,-378.418,-16.602,30.762,671222.500,-0.018
671222.483,60.059,-575.195,-17.578,28.320,671222.500,-0.014
671222.487,4.883,-846.680,-22.461,17.090,671222.500,-0.010
671222.491,-7.324,-737.305,-20.508,15.137,671222.500,-0.006
671222.495,35.645,-281.738,-21.973,16.602,671222.500,-0.002
671222.499,50.781,-217.285,-32.715,8.301,671222.500,0.002
671222.503,20.020,-229.980,-38.086,-7.812,671222.500,0.006
671222.507,-21.484,-613.281,-34.668,-6.348,671222.500,0.009
671222.511,-20.996,-634.277,-33.691,1.953,671222.500,0.013
671222.515,-6.348,-432.129,-33.203,1.465,671222.500,0.011
671222.519,-32.715,-429.199,-38.574,-4.395,671222.500,0.015
671222.522,-76.660,-301.758,-46.875,-2.930,671222.500,0.019
671222.526,-88.379,-481.934,-36.621,11.230,671222.500,0.022
671222.530,-66.895,-437.500,-29.297,18.066,671222.500,0.026
671222.534,-70.801,-516.602,-33.203,7.324,671222.500,0.030
671222.538,-100.586,-780.762,-34.668,-9.766,671222.562,-0.028
671222.542,-80.078,-400.879,-34.180,-9.277,671222.562,-0.024
671222.546,-25.879,-535.156,-28.809,17.578,671222.562,-0.021
671222.550,-8.301,-842.773,-24.414,20.020,671222.562,-0.017
671222.554,-27.832,-406.738,-26.367,-7.324,671222.562,-0.013
671222.558,-40.039,-291.504,-26.367,-3.418,671222.562,-0.009
671222.562,-9.277,-120.605,-28.320,15.137,671222.562,-0.012
671222.565,3.418,-373.535,-27.344,30.762,671222.562,-0.008
671222.569,-13.672,-808.105,-30.273,27.832,671222.562,-0.004
671222.573,-8.789,-653.320,-33.691,13.672,671222.562,-0.000
671222.577,19.043,-664.062,-31.738,15.625,671222.562,0.004
671222.581,61.523,-564.453,-35.156,15.137,671222.562,0.008
671222.585,70.801,-611.816,-35.156,9.277,671222.562,0.011
671222.589,57.129,-858.398,-33.203,8.301,671222.562,0.015
671222.593,81.055,-512.695,-30.762,8.789,671222.562,0.019
671222.597,137.207,-174.805,-26.855,23.926,671222.562,0.023
671222.601,140.625,-69.336,-22.461,20.020,671222.562,0.027
671222.604,79.590,-243.652,-21.484,4.395,671222.562,0.031
671222.608,43.945,-511.719,-22.461,7.324,671222.625,-0.015
671222.612,55.176,-230.957,-20.996,13.672,671222.625,-0.011
671222.616,32.227,-118.652,-21.484,12.207,671222.625,-0.007
671222.620,-35.156,-187.012,-27.344,-7.812,671222.625,-0.003
671222.624,-75.684,-249.023,-33.691,-6.348,671222.625,0.001
671222.628,-54.688,-571.777,-28.320,17.578,671222.625,0.005
671222.632,-17.578,-656.738,-23.926,20.996,671222.625,0.009
671222.636,-18.066,-488.281,-32.227,7.324,671222.625,0.013
671222.640,-28.809,-245.605,-39.062,-3.418,671222.625,0.017
671222.644,-11.719,-128.418,-34.180,3.906,671222.625,0.021
671222.647,15.137,-588.867,-30.273,21.973,671222.625,0.024
671222.651,12.695,-620.605,-36.621,11.230,671222.625,0.028
671222.655,-27.344,-243.164,-31.738,-6.836,671222.625,0.025
671222.659,-27.344,-186.035,-19.531,2.930,671222.625,0.029
671222.663,14.648,-84.473,-17.578,20.996,671222.688,-0.029
671222.667,12.207,-491.211,-17.090,28.320,671222.688,-0.025
671222.671,-33.203,-631.348,-21.973,12.207,671222.688,-0.022
671222.675,-34.668,-540.039,-20.020,11.719,671222.688,-0.018
671222.679,13.184,-543.457,-23.438,28.320,671222.688,-0.014
671222.683,44.434,-141.602,-22.949,29.785,671222.688,-0.010
